time,Hips.x,Hips.y,Hips.z,Chest.x,Chest.y,Chest.z,Chest2.x,Chest2.y,Chest2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftElbow.x,LeftElbow.y,LeftElbow.z,LeftWrist.x,LeftWrist.y,LeftWrist.z,LeftHand.x,LeftHand.y,LeftHand.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightElbow.x,RightElbow.y,RightElbow.z,RightWrist.x,RightWrist.y,RightWrist.z,RightHand.x,RightHand.y,RightHand.z,HipLeft.x,HipLeft.y,HipLeft.z,LeftKnee.x,LeftKnee.y,LeftKnee.z,LeftAnkle.x,LeftAnkle.y,LeftAnkle.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,RightHip.x,RightHip.y,RightHip.z,RightKnee.x,RightKnee.y,RightKnee.z,RightAnkle.x,RightAnkle.y,RightAnkle.z,RightFoot.x,RightFoot.y,RightFoot.z
  54.36612, -13.86692,  36.03665, 231.24136, -13.90975,  68.48556, 225.23584, -13.86340,  90.93837, 220.24893, -13.88181,  97.46388, 217.71568, -13.92127, 111.44712, 212.28730,   0.12347,  91.19168, 220.79977,   3.21583,  67.65038, 228.62566,   5.06020,  44.81967, 226.53829,   3.75474,  36.71018, 225.21377, -27.85026,  90.68505, 219.69809, -32.03290,  68.96050, 231.34065, -34.54403,  46.16456, 229.59732, -33.23078,  38.10382, 228.00915,  -4.35689,  36.12802, 231.66723,  -4.05304,  -0.49844, 238.82213,  -6.18493, -33.83967, 247.82089,  -5.48439, -40.32317, 241.74952, -23.37695,  35.94527, 230.81549, -19.17186,  -0.73905, 236.23394,   2.39244, -27.62119, 233.15304,   2.19727, -33.46606, 226.43088
  54.39946, -13.44116,  35.99726, 231.03383, -13.41829,  68.44764, 225.03616, -13.33052,  90.90267, 220.05983, -13.35140,  97.42580, 217.52047, -13.39613, 111.40393, 212.07898,   0.65856,  91.14150, 220.55833,   3.71292,  67.58669, 228.35846,   5.44554,  44.74847, 226.25753,   4.10121,  36.64797, 224.91702, -27.31961,  90.66384, 219.56132, -31.48187,  68.94535, 231.22247, -34.01106,  46.14869, 229.51491, -32.71813,  38.08549, 227.92259,  -3.92989,  36.06485, 231.43581,  -3.73027,  -0.54140, 238.69705,  -6.06518, -33.85183, 247.75924,  -5.41884, -40.37776, 241.72744, -22.95243,  35.92967, 230.63186, -18.76704,  -0.97126, 234.31790,   4.68387, -25.51123, 227.60936,   4.66719, -30.58452, 220.28477
  54.43279, -13.04065,  35.95294, 230.80237, -12.95643,  68.40633, 224.82156, -12.82970,  90.86481, 219.86163, -12.85262,  97.38796, 217.32236, -12.90173, 111.36615, 211.88105,   1.16139,  91.08785, 220.30833,   4.17783,  67.51767, 228.07673,   5.79573,  44.67194, 225.96604,   4.42170,  36.58072, 224.59982, -26.82080,  90.64177, 219.41493, -30.95579,  68.92520, 231.08938, -33.49866,  46.12753, 229.41602, -32.22722,  38.06502, 227.80302,  -3.52824,  35.99779, 231.17972,  -3.41909,  -0.59029, 238.53382,  -5.91551, -33.87421, 247.65019,  -5.33425, -40.44408, 241.65960, -22.55306,  35.90808, 230.42502, -18.75534,  -1.17700, 232.17327,   5.83088, -23.64323, 222.79528,   6.16056, -27.67946, 214.85877
  54.46612, -12.67112,  35.90308, 230.54687, -12.52857,  68.36059, 224.58955, -12.36446,  90.82338, 219.65031, -12.38887,  97.34881, 217.11689, -12.44116, 111.33187, 211.68814,   1.62840,  91.02960, 220.04667,   4.60429,  67.44167, 227.77673,   6.10528,  44.58874, 225.65762,   4.70977,  36.50691, 224.25801, -26.35733,  90.61717, 219.25394, -30.46064,  68.89930, 230.93712, -33.01252,  46.10053, 229.29273, -31.76601,  38.04117, 227.64488,  -3.15768,  35.92602, 230.89945,  -3.12596,  -0.64474, 238.33995,  -5.73661, -33.90827, 247.49868,  -5.22918, -40.52053, 241.54817, -22.18457,  35.88015, 230.19428, -19.17659,  -1.31831, 230.09873,   5.19504, -23.78050, 220.16728,   6.06255, -26.89945, 211.86621
  54.49946, -12.33501,  35.84700, 230.26596, -12.13666,  68.30942, 224.33701, -11.93645,  90.77713, 219.42156, -11.96185,  97.30685, 216.89924, -12.01627, 111.29911, 211.49426,   2.05792,  90.96641, 219.77065,   4.98480,  67.35845, 227.45813,   6.37131,  44.49921, 225.32902,   4.95653,  36.42744, 223.89121, -25.93082,  90.58785, 219.07246, -30.00123,  68.86640, 230.76051, -32.55624,  46.06635, 229.13890, -31.34080,  38.01214, 227.44337,  -2.82070,  35.84895, 230.59491,  -2.85280,  -0.70455, 238.11973,  -5.54046, -33.95083, 247.31871,  -5.10723, -40.60104, 241.40473, -21.84933,  35.84506, 229.93701, -19.91311,  -1.38449, 228.20666,   2.43533, -26.14073, 218.99602,   3.74343, -28.90970, 210.62884
  54.53279, -12.03307,  35.78375, 229.95787, -11.78270,  68.25165, 224.06100, -11.54891,  90.72472, 219.17157, -11.57455,  97.26041, 216.66477, -11.62950, 111.26547, 211.29306,   2.44663,  90.89782, 219.47972,   5.31858,  67.26777, 227.11994,   6.59639,  44.40342, 224.97788,   5.16067,  36.34331, 223.49604, -25.54445,  90.55162, 218.86343, -29.58326,  68.82455, 230.55199, -32.13661,  46.02313, 228.94714, -30.96074,  37.97627, 227.18991,  -2.51809,  35.76643, 230.26651,  -2.60222,  -0.76899, 237.87822,  -5.33404, -33.99932, 247.12173,  -4.97176, -40.68324, 241.24108, -21.54805,  35.80107, 229.64924, -20.77256,  -1.38067, 226.53485,  -1.73398, -29.04002, 218.18902,  -0.25117, -31.90393, 209.88316
  54.56612, -11.76564,  35.71248, 229.62025, -11.46860,  68.18627, 223.75811, -11.20509,  90.66497, 218.89615, -11.22993,  97.20797, 216.40849, -11.28317, 111.22870, 211.07778,   2.79128,  90.82333, 219.17287,   5.60420,  67.16918, 226.76028,   6.77958,  44.30064, 224.60429,   5.32099,  36.25438, 223.07044, -25.20145,  90.50661, 218.61942, -29.21142,  68.77223, 230.30433, -31.75886,  45.96949, 228.70892, -30.63328,  37.93149, 226.87968,  -2.25024,  35.67847, 229.91398,  -2.37690,  -0.83650, 237.62264,  -5.12218, -34.05066, 246.92012,  -4.82589, -40.76456, 241.07000, -21.28105,  35.74649, 229.32651, -21.62439,  -1.32798, 225.06643,  -6.36058, -31.43215, 217.45625,  -4.93704, -34.58340, 209.24460
  54.59945, -11.53215,  35.63186, 229.25022, -11.19489,  68.11180, 223.42441, -10.90634,  90.59627, 218.59064, -10.92944,  97.14761, 216.12500, -10.97893, 111.18620, 210.84149,   3.09056,  90.74191, 218.84650,   5.84078,  67.06187, 226.37591,   6.92102,  44.19013, 224.20410,   5.43313,  36.16054, 222.61216, -24.90325,  90.45063, 218.33479, -28.88838,  68.70748, 230.01187, -31.42655,  45.90369, 228.41658, -30.36242,  37.87545, 226.50941,  -2.01653,  35.58416, 229.53513,  -2.17718,  -0.90661, 237.35692,  -4.91105, -34.10207, 246.72427,  -4.67366, -40.84333, 240.90300, -21.04777,  35.67957, 228.96532, -22.40978,  -1.24999, 223.75617, -10.75229, -33.06057, 216.73122,  -9.51174, -36.53653, 208.62155
  54.63279, -11.33282,  35.54022, 228.84581, -10.96243,  68.02634, 223.05657, -10.65385,  90.51656, 218.25091, -10.67424,  97.07693, 215.80935, -10.71792, 111.13486, 210.57746,   3.34334,  90.65165, 218.49700,   6.02788,  66.94429, 225.96388,   7.02121,  44.07042, 223.77313,   5.49852,  36.05963, 222.12052, -24.65103,  90.38148, 218.00482, -28.61664,  68.62880, 229.67078, -31.14347,  45.82460, 228.06345, -30.14982,  37.80705, 226.07498,  -1.81719,  35.48206, 229.12823,  -2.00274,  -0.97967, 237.08375,  -4.70682, -34.15087, 246.54521,  -4.52199, -40.91888, 240.75315, -20.84845,  35.59839, 228.56340, -23.10664,  -1.16731, 222.56618, -14.61106, -34.05830, 215.99596, -13.60348, -37.82633, 207.98504
  54.66612, -11.16842,  35.43608, 228.40471, -10.77241,  67.92821, 222.65100, -10.44892,  90.42401, 217.87247, -10.46574,  96.99381, 215.45640, -10.50178, 111.07196, 210.27911,   3.54831,  90.55096, 218.12024,   6.16453,  66.81520, 225.52084,   7.07860,  43.94005, 223.30908,   5.51650,  35.94944, 221.59664, -24.44615,  90.29705, 217.62469, -28.39701,  68.53444, 229.27714, -30.91169,  45.73074, 227.64386, -29.99492,  37.72509, 225.57225,  -1.65295,  35.37084, 228.69121,  -1.85357,  -1.05597, 236.80477,  -4.51568, -34.19455, 246.39160,  -4.37534, -40.98772, 240.62781, -20.68388,  35.50133, 228.11822, -23.71250,  -1.09580, 221.46537, -17.86347, -34.62190, 215.22443, -17.09210, -38.62688, 207.30274
  54.69945, -11.03977,  35.31875, 227.92518, -10.62584,  67.81643, 222.20426, -10.29258,  90.31740, 217.45081, -10.30534,  96.89691, 215.06126, -10.33266, 110.99585, 209.94079,   3.70445,  90.43931, 217.71176,   6.25066,  66.67450, 225.04327,   7.09294,  43.79861, 222.81079,   5.48691,  35.82915, 221.04138, -24.28962,  90.19550, 217.18986, -28.23117,  68.42302, 228.82700, -30.73175,  45.62082, 227.15167, -29.89696,  37.62768, 224.99871,  -1.52466,  35.24990, 228.22253,  -1.73066,  -1.13511, 236.52141,  -4.34266, -34.23037, 246.27033,  -4.23883, -41.04782, 240.53450, -20.55487,  35.38759, 227.62782, -24.23153,  -1.04788, 220.43612, -20.54281, -34.92384, 214.43838, -19.99233, -39.11453, 206.59471
  54.73279, -10.94714,  35.18739, 227.40278, -10.52345,  67.69014, 221.71143, -10.18583,  90.19582, 216.98063, -10.19406,  96.78519, 214.61839, -10.21172, 110.90526, 209.55644,   3.81074,  90.31577, 217.26640,   6.28611,  66.52135, 224.52577,   7.06404,  43.64498, 222.27485,   5.41182,  35.69658, 220.45401, -24.18240,  90.07588, 216.69486, -28.12144,  68.29437, 228.31596, -30.60538,  45.49494, 226.57934, -29.85580,  37.51385, 224.35162,  -1.43260,  35.11855, 227.71794,  -1.63504,  -1.21625, 236.23402,  -4.19164, -34.25514, 246.18669,  -4.11748, -41.09737, 240.47999, -20.46167,  35.25623, 227.08762, -24.67247,  -1.03388, 219.46664, -22.71686, -35.08591, 213.65326, -22.35769, -39.42303, 205.87840
  54.76612, -10.89070,  35.04174, 226.83369, -10.46594,  67.54898, 221.16806, -10.12969,  90.05882, 216.45702, -10.13331,  96.65824, 214.12298, -10.14108, 110.79984, 209.12148,   3.86608,  90.18041, 216.77908,   6.27098,  66.35598, 223.96330,   6.99160,  43.47928, 221.69674,   5.29172,  35.55130, 219.83127, -24.12546,  89.93724, 216.13497, -28.06938,  68.14777, 227.73948, -30.53415,  45.35248, 225.92299, -29.86861,  37.38329, 223.62703,  -1.37699,  34.97667, 227.17359,  -1.56811,  -1.29807, 235.94221,  -4.06672, -34.26509, 246.14477,  -4.01579, -41.13428, 240.47029, -20.40441,  35.10682, 226.49378, -25.04382,  -1.06112, 218.54778, -24.45703, -35.19053, 212.89105, -24.25983, -39.64730, 205.17830
  54.79945, -10.87134,  34.88214, 226.21669, -10.45424,  67.39308, 220.57179, -10.12510,  89.90638, 215.87681, -10.12419,  96.51579, 213.57123, -10.12224, 110.67881, 208.63069,   3.86949,  90.03286, 216.24493,   6.20575,  66.17886, 223.35326,   6.87419,  43.30188, 221.07349,   5.12402,  35.39390, 219.17004, -24.11969,  89.77990, 215.50870, -28.07612,  67.98322, 227.09539, -30.52731,  45.19295, 225.19927, -29.93399,  37.23952, 222.83004,  -1.35873,  34.82443, 226.58722,  -1.53062,  -1.37953, 235.64405,  -3.97085, -34.25596, 246.14860,  -3.93885, -41.15608, 240.51163, -20.38396,  34.93985, 225.84616, -25.35319,  -1.13530, 217.68082, -25.83159, -35.29074, 212.17292, -25.77027, -39.84592, 204.51559
  54.83279, -10.89013,  34.70890, 225.55126, -10.48906,  67.22262, 219.92125, -10.17257,  89.73853, 215.23791, -10.16738,  96.35767, 212.96042, -10.15626, 110.54154, 208.08007,   3.82039,  89.87310, 215.66090,   6.09110,  65.99056, 222.69426,   6.71640,  43.11307, 220.40744,   4.91446,  35.22564, 218.46737, -24.16553,  89.60397, 214.81493, -28.14310,  67.80085, 226.38225, -30.58304,  45.01587, 224.40950, -30.05002,  37.08117, 221.96434,  -1.37893,  34.66197, 225.95782,  -1.52337,  -1.45952, 235.33860,  -3.90765, -34.22345, 246.20140,  -3.89077, -41.15869, 240.60763, -20.40133,  34.75582, 225.14469, -25.60999,  -1.25852, 216.86101, -26.89369, -35.42004, 211.52222, -26.94054, -40.07244, 203.92346
  54.86612, -10.94829,  34.52234, 224.83516, -10.57090,  67.03798, 219.21460, -10.27207,  89.55570, 214.53878, -10.26322,  96.18440, 212.28929, -10.24424, 110.38876, 207.46895,   3.71873,  89.70191, 215.02470,   5.92820,  65.79155, 221.98263,   6.52134,  42.91344, 219.69341,   4.66926,  35.04609, 217.71934, -24.26287,  89.40948, 214.05286, -28.27086,  67.60074, 225.59905, -30.69855,  44.82038, 223.55905, -30.21521,  36.90811, 221.03223,  -1.43888,  34.48936, 225.28285,  -1.54640,  -1.53687, 235.02357,  -3.88086, -34.16267, 246.30487,  -3.87463, -41.13445, 240.75669, -20.45770,  34.55533, 224.38746, -25.82364,  -1.43156, 216.08486, -27.69143, -35.59686, 210.94644, -27.82226, -40.34658, 203.40911
  54.89945, -11.04663,  34.32387, 224.06663, -10.70033,  66.84070, 218.45100, -10.42404,  89.35954, 213.77917, -10.41193,  95.99753, 211.55725, -10.38599, 110.22179, 206.79600,   3.56411,  89.51927, 214.33259,   5.71695,  65.58198, 221.21527,   6.29132,  42.70358, 218.92416,   4.39042,  34.85449, 216.92400, -24.41218,  89.19980, 213.22576, -28.45905,  67.38483, 224.74660, -30.87052,  44.60805, 222.64822, -30.42924,  36.72060, 220.03752,  -1.53933,  34.30748, 224.55800,  -1.59842,  -1.60896, 234.69648,  -3.89107, -34.06622, 246.46210,  -3.89243, -41.07681, 240.96304, -20.55392,  34.34026, 223.57526, -26.00254,  -1.65290, 215.35411, -28.26542, -35.83002, 210.45879, -28.46123, -40.67712, 202.98515
  54.93278, -11.18630,  34.11481, 223.24425, -10.87795,  66.63211, 217.62905, -10.62869,  89.15137, 212.95778, -10.61362,  95.79833, 210.76287, -10.58132, 110.04183, 206.05949,   3.35638,  89.32522, 213.58030,   5.45721,  65.36226, 220.38937,   6.02528,  42.48425, 218.09286,   4.07669,  34.65138, 216.07505, -24.61376,  88.97752, 212.33526, -28.70662,  67.15498, 223.82549, -31.09909,  44.38171, 221.66809, -30.69049,  36.51820, 218.98095,  -1.68137,  34.11715, 223.77976,  -1.67816,  -1.67271, 234.35654,  -3.93887, -33.92596, 246.67633,  -3.94513, -40.98038, 241.23361, -20.69123,  34.11247, 222.70875, -26.15592,  -1.91893, 214.66777, -28.65063, -36.12015, 210.06201, -28.89679, -41.06594, 202.65480
  54.96612, -11.36824,  33.89677, 222.36805, -11.10296,  66.41396, 216.75006, -10.88396,  88.93314, 212.07691, -10.86652,  95.58888, 209.90876, -10.82916, 109.85117, 205.26272,   3.09765,  89.12194, 212.76890,   5.15291,  65.13544, 219.50863,   5.72322,  42.25867, 217.20032,   3.72952,  34.43960, 215.17310, -24.86557,  88.74435, 211.38492, -29.00911,  66.91198, 222.83825, -31.38246,  44.14261, 220.61954, -30.99753,  36.30054, 217.86706,  -1.86591,  33.91935, 222.94745,  -1.78465,  -1.72475, 234.00522,  -4.02512, -33.73246, 246.95307,  -4.03391, -40.83834, 241.57771, -20.87057,  33.87419, 221.78865, -26.29280,  -2.22462, 214.02606, -28.88176, -36.46312, 209.76193, -29.16688, -41.51012, 202.42473
  54.99945, -11.59301,  33.67197, 221.43776, -11.37363,  66.18899, 215.81675, -11.18631,  88.70804, 211.14160, -11.16776,  95.37202, 208.99891, -11.12800, 109.65196, 204.40744,   2.79156,  88.91335, 211.90118,   4.80938,  64.90587, 218.57719,   5.39008,  42.03126, 216.25011,   3.35141,  34.22452, 214.22009, -25.16418,  88.50273, 210.38202, -29.36109,  66.65697, 221.79029, -31.71504,  43.89173, 219.50933, -31.34623,  36.06949, 216.69883,  -2.09345,  33.71541, 222.05979,  -1.91657,  -1.76147, 233.64177,  -4.14862, -33.47375, 247.29860,  -4.15820, -40.64101, 242.00536, -21.09257,  33.62854, 220.81573, -26.42140,  -2.56182, 213.42357, -28.98811, -36.84905, 209.55604, -29.30241, -41.99865, 202.29168
  55.03278, -11.86086,  33.44464, 220.45559, -11.68884,  65.96125, 214.83059, -11.53388,  88.47998, 210.15268, -11.51510,  95.15214, 208.03565, -11.47488, 109.44965, 203.49917,   2.44005,  88.70228, 210.97723,   4.42817,  64.67606, 217.59447,   5.02789,  41.80466, 215.24091,   2.94305,  34.00921, 213.21438, -25.50780,  88.25767, 209.32812, -29.75632,  66.39333, 220.68158, -32.09491,  43.63368, 218.33013, -31.73571,  35.82866, 215.47093,  -2.36417,  33.50903, 221.11825,  -2.07132,  -1.77710, 233.26674,  -4.30686, -33.13411, 247.72012,  -4.31548, -40.37533, 242.52852, -21.35755,  33.38024, 219.79293, -26.54830,  -2.91960, 212.85321, -28.99609, -37.26263, 209.42911, -29.32986, -42.51244, 202.23771
  55.06612, -12.17110,  33.22035, 219.42748, -12.04610,  65.73623, 213.79704, -11.92299,  88.25437, 209.11532, -11.90512,  94.93473, 207.02428, -11.86683, 109.24979, 202.54349,   2.04711,  88.49332, 209.99811,   4.01152,  64.44987, 216.55963,   4.63721,  41.58311, 214.16805,   2.50295,  33.79863, 212.15083, -25.89309,  88.01541, 208.23252, -30.18810,  66.12692, 219.52176, -32.51461,  43.37346, 217.09949, -32.16327,  35.58524, 214.19387,  -2.67713,  33.30481, 220.12602,  -2.24369,  -1.76357, 232.88546,  -4.49313, -32.69680, 248.22284,  -4.49707, -40.02690, 243.15750, -21.66506,  33.13589, 218.72893, -26.67911,  -3.28422, 212.30886, -28.93474, -37.68421, 209.35709, -29.27762, -43.01994, 202.22965
  55.09945, -12.52328,  33.00238, 218.35347, -12.44231,  65.51811, 212.72134, -12.34848,  88.03623, 208.03892, -12.33278,  94.72437, 205.97287, -12.29913, 109.05610, 201.54562,   1.61807,  88.29162, 208.97178,   3.56396,  64.23131, 215.47679,   4.21977,  41.37084, 213.03373,   2.03373,  33.59680, 211.03174, -26.31503,  87.78085, 207.10605, -30.65000,  65.86385, 218.32448, -32.96731,  43.11761, 215.82680, -32.62402,  35.34607, 212.87592,  -3.03180,  33.10503, 219.08258,  -2.42684,  -1.71340, 232.50245,  -4.69682, -32.14180, 248.81563,  -4.69020, -39.57739, 243.90644, -22.01477,  32.89973, 217.62436, -26.81861,  -3.64582, 211.78240, -28.82865, -38.09907, 209.31390, -29.16905, -43.51009, 202.24332
  55.13278, -12.91789,  32.79581, 217.23719, -12.87562,  65.31219, 211.60836, -12.80701,  87.83101, 206.92886, -12.79362,  94.52662, 204.88713, -12.76493, 108.87435, 200.51201,   1.15650,  88.09999, 207.90251,   3.08961,  64.02313, 214.34983,   3.77897,  41.17083, 211.84042,   1.53832,  33.40721, 209.85849, -26.77052,  87.56203, 205.95520, -31.13941,  65.61463, 217.10079, -33.45062,  42.87699, 214.52044, -33.11657,  35.12177, 211.52588,  -3.42847,  32.91388, 217.99049,  -2.60946,  -1.61751, 232.12183,  -4.90215, -31.44572, 249.50520,  -4.87614, -39.00463, 244.78818, -22.40730,  32.67774, 216.48388, -26.97110,  -3.99276, 211.26579, -28.69176, -38.49372, 209.29524, -29.02010, -43.97123, 202.27547
  55.16612, -13.35333,  32.60389, 216.08359, -13.34187,  65.12224, 210.46606, -13.29258,  87.64291, 205.79520, -13.28116,  94.34578, 203.77743, -13.25667, 108.70908, 199.45364,   0.66811,  87.92324, 206.80547,   2.59381,  63.82938, 213.19123,   3.31593,  40.98801, 210.59309,   1.01789,  33.23603, 208.63140, -27.25327,  87.36258, 204.78492, -31.65119,  65.38288, 215.85520, -33.95568,  42.65482, 213.18604, -33.63375,  34.91637, 210.14708,  -3.86581,  32.73438, 216.85833,  -2.77748,  -1.46998, 231.74658,  -5.08676, -30.58774, 250.29336,  -5.02981, -38.28663, 245.80873, -22.84086,  32.47340, 215.30886, -27.13878,  -4.31696, 210.75039, -28.53200, -38.85844, 209.29940, -28.84132, -44.39379, 202.32428
  55.19945, -13.82265,  32.42594, 214.89803, -13.83405,  64.94816, 209.30293, -13.79836,  87.47225, 204.64849, -13.78887,  94.18181, 202.65305, -13.76854, 108.55942, 198.37709,   0.15956,  87.76328, 205.69340,   2.08339,  63.65150, 212.01170,   2.83908,  40.82424, 209.30148,   0.47969,  33.08663, 207.35593, -27.75627,  87.18123, 203.60358, -32.18183,  65.16800, 214.59595, -34.47640,  42.45022, 211.83239, -34.16782,  34.72862, 208.74951,  -4.33696,  32.56608, 215.69328,  -2.90858,  -1.26829, 231.37696,  -5.21446, -29.55387, 251.17011,  -5.11072, -37.40476, 246.95811, -23.30834,  32.28580, 214.10278, -27.32028,  -4.61552, 210.23246, -28.35576, -39.18804, 209.32227, -28.64125, -44.77323, 202.38597
  55.23278, -14.31630,  32.26012, 213.68764, -14.34464,  64.78820, 208.12678, -14.31826,  87.31739, 203.49702, -14.31017,  94.03313, 201.52247, -14.29283, 108.42398, 197.29128,  -0.36280,  87.61665, 204.57203,   1.56368,  63.48441, 210.81091,   2.35307,  40.67544, 207.95998,  -0.06895,  32.95405, 206.02699, -28.27372,  87.01814, 202.42202, -32.72882,  64.97291, 213.33805, -35.00562,  42.26515, 210.47904, -34.71483,  34.56086, 207.35147,  -4.83219,  32.40731, 214.50030,  -2.97475,  -1.01202, 231.00730,  -5.23541, -28.33270, 252.11724,  -5.06370, -36.34341, 248.22018, -23.80041,  32.11292, 212.87498, -27.51347,  -4.88703, 209.71284, -28.16994, -39.47901, 209.36074, -28.42880, -45.10693, 202.45802
  55.26611, -14.82884,  32.10571, 212.45757, -14.86782,  64.64206, 206.94541, -14.84623,  87.17840, 202.35051, -14.83860,  93.89990, 200.39567, -14.82224, 108.30311, 196.20672,  -0.89320,  87.48376, 203.45492,   1.03802,  63.32851, 209.60262,   1.86308,  40.54298, 206.57957,  -0.61913,  32.83822, 204.65661, -28.79926,  86.87304, 201.24610, -33.28680,  64.79842, 212.08921, -35.53741,  42.10020, 209.13528, -35.26814,  34.41324, 205.96345,  -5.34626,  32.25761, 213.28712,  -2.94413,  -0.70886, 230.61410,  -5.08562, -26.93249, 253.08397,  -4.82122, -35.10353, 249.54104, -24.31141,  31.95381, 211.62802, -27.71260,  -5.13122, 209.19593, -27.97727, -39.72953, 209.41202, -28.20769, -45.39455, 202.53870
  55.29945, -15.35671,  31.96021, 211.21393, -15.39964,  64.50729, 205.76549, -15.37813,  87.05283, 201.21597, -15.36940,  93.77976, 199.27991, -15.35069, 108.19461, 195.13122,  -1.42727,  87.36018, 202.34680,   0.50947,  63.18015, 208.39455,   1.37322,  40.42341, 205.17200,  -1.16445,  32.73659, 203.24965, -29.32900,  86.74548, 200.08513, -33.85171,  64.64313, 210.85692, -36.07100,  41.95419, 207.80953, -35.82267,  34.28284, 204.59842,  -5.87546,  32.11401, 212.05803,  -2.77692,  -0.36838, 230.17089,  -4.69582, -25.37732, 254.00429,  -4.30956, -33.70029, 250.84723, -24.83797,  31.80640, 210.36983, -27.91394,  -5.34845, 208.68512, -27.78206, -39.93920, 209.47426, -27.98302, -45.63697, 202.62714
  55.33278, -15.89494,  31.82095, 209.96343, -15.93463,  64.38098, 204.59290, -15.90820,  86.93762, 200.09874, -15.89656,  93.66978, 198.18097, -15.87160, 108.09585, 194.07147,  -1.95936,  87.24284, 201.25491,  -0.01653,  63.03719, 207.19729,   0.88733,  40.31414, 203.75553,  -1.69646,  32.64543, 201.82227, -29.85704,  86.63239, 198.94257, -34.41752,  64.50374, 209.64421, -36.60423,  41.82391, 206.50679, -36.37301,  34.16555, 203.26357,  -6.41488,  31.97395, 210.82101,  -2.43268,  -0.02430, 229.61027,  -3.98994, -23.74898, 254.74738,  -3.44665, -32.20472, 251.99178, -25.37500,  31.66794, 209.10586, -28.11500,  -5.53985, 208.18107, -27.58669, -40.10893, 209.54468, -27.75785, -45.83599, 202.72122
