time,Hips.y,Hips.x,Hips.z,RightUpLeg.y,RightUpLeg.x,RightUpLeg.z,RightLeg.y,RightLeg.x,RightLeg.z,RightFoot.y,RightFoot.x,RightFoot.z,LeftUpLeg.y,LeftUpLeg.x,LeftUpLeg.z,LeftLeg.y,LeftLeg.x,LeftLeg.z,LeftFoot.y,LeftFoot.x,LeftFoot.z,Spine.y,Spine.x,Spine.z,Spine1.y,Spine1.x,Spine1.z,Spine2.y,Spine2.x,Spine2.z,Spine3.y,Spine3.x,Spine3.z,Neck.y,Neck.x,Neck.z,Head.y,Head.x,Head.z,RightShoulder.y,RightShoulder.x,RightShoulder.z,RightArm.y,RightArm.x,RightArm.z,RightForeArm.y,RightForeArm.x,RightForeArm.z,RightHand.y,RightHand.x,RightHand.z,RightHandThumb1.y,RightHandThumb1.x,RightHandThumb1.z,RightHandThumb2.y,RightHandThumb2.x,RightHandThumb2.z,RightHandThumb3.y,RightHandThumb3.x,RightHandThumb3.z,RightInHandIndex.y,RightInHandIndex.x,RightInHandIndex.z,RightHandIndex1.y,RightHandIndex1.x,RightHandIndex1.z,RightHandIndex2.y,RightHandIndex2.x,RightHandIndex2.z,RightHandIndex3.y,RightHandIndex3.x,RightHandIndex3.z,RightInHandMiddle.y,RightInHandMiddle.x,RightInHandMiddle.z,RightHandMiddle1.y,RightHandMiddle1.x,RightHandMiddle1.z,RightHandMiddle2.y,RightHandMiddle2.x,RightHandMiddle2.z,RightHandMiddle3.y,RightHandMiddle3.x,RightHandMiddle3.z,RightInHandRing.y,RightInHandRing.x,RightInHandRing.z,RightHandRing1.y,RightHandRing1.x,RightHandRing1.z,RightHandRing2.y,RightHandRing2.x,RightHandRing2.z,RightHandRing3.y,RightHandRing3.x,RightHandRing3.z,RightInHandPinky.y,RightInHandPinky.x,RightInHandPinky.z,RightHandPinky1.y,RightHandPinky1.x,RightHandPinky1.z,RightHandPinky2.y,RightHandPinky2.x,RightHandPinky2.z,RightHandPinky3.y,RightHandPinky3.x,RightHandPinky3.z,LeftShoulder.y,LeftShoulder.x,LeftShoulder.z,LeftArm.y,LeftArm.x,LeftArm.z,LeftForeArm.y,LeftForeArm.x,LeftForeArm.z,LeftHand.y,LeftHand.x,LeftHand.z,LeftHandThumb1.y,LeftHandThumb1.x,LeftHandThumb1.z,LeftHandThumb2.y,LeftHandThumb2.x,LeftHandThumb2.z,LeftHandThumb3.y,LeftHandThumb3.x,LeftHandThumb3.z,LeftInHandIndex.y,LeftInHandIndex.x,LeftInHandIndex.z,LeftHandIndex1.y,LeftHandIndex1.x,LeftHandIndex1.z,LeftHandIndex2.y,LeftHandIndex2.x,LeftHandIndex2.z,LeftHandIndex3.y,LeftHandIndex3.x,LeftHandIndex3.z,LeftInHandMiddle.y,LeftInHandMiddle.x,LeftInHandMiddle.z,LeftHandMiddle1.y,LeftHandMiddle1.x,LeftHandMiddle1.z,LeftHandMiddle2.y,LeftHandMiddle2.x,LeftHandMiddle2.z,LeftHandMiddle3.y,LeftHandMiddle3.x,LeftHandMiddle3.z,LeftInHandRing.y,LeftInHandRing.x,LeftInHandRing.z,LeftHandRing1.y,LeftHandRing1.x,LeftHandRing1.z,LeftHandRing2.y,LeftHandRing2.x,LeftHandRing2.z,LeftHandRing3.y,LeftHandRing3.x,LeftHandRing3.z,LeftInHandPinky.y,LeftInHandPinky.x,LeftInHandPinky.z,LeftHandPinky1.y,LeftHandPinky1.x,LeftHandPinky1.z,LeftHandPinky2.y,LeftHandPinky2.x,LeftHandPinky2.z,LeftHandPinky3.y,LeftHandPinky3.x,LeftHandPinky3.z
   0.17000, -61.27000,   2.56000,  -0.11000,   8.35000,   0.83000,  -0.80000,   4.22000,  -0.22000,   1.13000,   6.56000,  -2.15000,  -0.14000,  11.68000,  -0.13000,  -2.26000,   7.58000,  -0.44000,  -0.01000,  -2.23000,  -2.07000,   1.82000,   1.19000, -12.46000,   1.62000,   0.27000,  -3.11000,   0.43000,   0.39000,  -5.09000,   0.70000,  -0.04000,   0.29000,  -0.26000,  -0.04000,   0.29000,  -0.26000,  -1.13000,   5.21000,  -4.82000,  18.30000, -27.27000, -14.45000,  14.01000,  35.96000, 108.45000,   9.20000,   7.42000,  -0.63000,   0.64000,   4.22000,  -8.58000,  51.01000,  -0.00000,  41.56000,  -4.46000,  -0.00000,   7.40000,   4.45000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  19.90000,   0.00000,  -0.00000,  19.90000,   0.00000,  -0.00000,  19.90000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.56000,   0.00000,  -0.00000,  21.56000,   0.00000,  -0.00000,  21.56000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  22.27000,   0.00000,  -0.00000,  22.27000,   0.00000,  -0.00000,  22.27000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  19.39000,   0.00000,  -0.00000,  19.39000,   0.00000,  -0.00000,  19.39000,  14.14000, -36.34000,   2.21000, -45.39000,  39.58000,-121.68000,  -6.69000, -12.96000,   2.56000,  -5.39000, -11.08000,   9.94000, -40.68000,  -0.00000, -55.13000,  -1.41000,  -0.00000,  -9.98000,  -3.06000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.30000,   0.00000,  -0.00000, -16.30000,   0.00000,  -0.00000, -16.30000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  -9.55000,   0.00000,  -0.00000,  -9.55000,   0.00000,  -0.00000,  -9.55000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -16.00000,   0.00000,  -0.00000, -16.00000,   0.00000,  -0.00000, -16.00000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.48000,   0.00000,  -0.00000,  -9.48000,   0.00000,  -0.00000,  -9.48000
   0.18700, -61.26000,   2.58000,  -0.13000,   8.35000,   0.85000,  -0.79000,   4.24000,  -0.25000,   1.10000,   6.54000,  -2.16000,  -0.11000,  11.69000,  -0.12000,  -2.25000,   7.57000,  -0.47000,   0.00000,  -2.20000,  -2.07000,   1.79000,   1.19000, -12.50000,   1.63000,   0.27000,  -3.12000,   0.43000,   0.39000,  -5.10000,   0.71000,  -0.04000,   0.29000,  -0.26000,  -0.04000,   0.29000,  -0.26000,  -1.17000,   5.26000,  -4.82000,  18.28000, -27.22000, -14.44000,  14.15000,  35.93000, 108.55000,   9.29000,   7.35000,  -0.62000,   0.42000,   4.27000,  -8.52000,  51.01000,  -0.00000,  41.57000,  -4.46000,  -0.00000,   7.41000,   4.45000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  19.88000,   0.00000,  -0.00000,  19.88000,   0.00000,  -0.00000,  19.88000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.50000,   0.00000,  -0.00000,  21.50000,   0.00000,  -0.00000,  21.50000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  22.25000,   0.00000,  -0.00000,  22.25000,   0.00000,  -0.00000,  22.25000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  19.30000,   0.00000,  -0.00000,  19.30000,   0.00000,  -0.00000,  19.30000,  14.20000, -36.26000,   2.23000, -45.28000,  39.65000,-121.53000,  -6.68000, -12.84000,   2.54000,  -5.35000, -11.25000,   9.96000, -40.67000,  -0.00000, -55.18000,  -1.38000,  -0.00000, -10.03000,  -3.02000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.32000,   0.00000,  -0.00000, -16.32000,   0.00000,  -0.00000, -16.32000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  -9.57000,   0.00000,  -0.00000,  -9.57000,   0.00000,  -0.00000,  -9.57000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -16.01000,   0.00000,  -0.00000, -16.01000,   0.00000,  -0.00000, -16.01000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.55000,   0.00000,  -0.00000,  -9.55000,   0.00000,  -0.00000,  -9.55000
   0.20400, -61.25000,   2.59000,  -0.15000,   8.34000,   0.89000,  -0.79000,   4.24000,  -0.31000,   1.11000,   6.55000,  -2.16000,  -0.11000,  11.68000,  -0.10000,  -2.25000,   7.59000,  -0.50000,  -0.03000,  -2.20000,  -2.07000,   1.81000,   1.17000, -12.53000,   1.64000,   0.27000,  -3.13000,   0.43000,   0.38000,  -5.12000,   0.71000,  -0.04000,   0.30000,  -0.26000,  -0.04000,   0.30000,  -0.26000,  -1.19000,   5.32000,  -4.83000,  18.31000, -27.22000, -14.45000,  14.29000,  35.94000, 108.68000,   9.01000,   7.82000,  -0.30000,   0.54000,   3.78000,  -8.85000,  51.01000,  -0.00000,  41.57000,  -4.47000,  -0.00000,   7.41000,   4.45000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  19.85000,   0.00000,  -0.00000,  19.85000,   0.00000,  -0.00000,  19.85000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.50000,   0.00000,  -0.00000,  21.50000,   0.00000,  -0.00000,  21.50000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  22.23000,   0.00000,  -0.00000,  22.23000,   0.00000,  -0.00000,  22.23000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  19.20000,   0.00000,  -0.00000,  19.20000,   0.00000,  -0.00000,  19.20000,  14.27000, -36.19000,   2.25000, -45.18000,  39.66000,-121.39000,  -6.55000, -13.09000,   2.51000,  -5.47000, -10.88000,   9.85000, -40.65000,  -0.00000, -55.13000,  -1.35000,  -0.00000,  -9.99000,  -2.86000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.27000,   0.00000,  -0.00000, -16.27000,   0.00000,  -0.00000, -16.27000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  -9.52000,   0.00000,  -0.00000,  -9.52000,   0.00000,  -0.00000,  -9.52000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -15.96000,   0.00000,  -0.00000, -15.96000,   0.00000,  -0.00000, -15.96000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.55000,   0.00000,  -0.00000,  -9.55000,   0.00000,  -0.00000,  -9.55000
   0.22100, -61.24000,   2.60000,  -0.16000,   8.35000,   0.93000,  -0.80000,   4.21000,  -0.36000,   1.13000,   6.55000,  -2.16000,  -0.11000,  11.66000,  -0.09000,  -2.26000,   7.61000,  -0.53000,  -0.04000,  -2.19000,  -2.07000,   1.82000,   1.18000, -12.57000,   1.64000,   0.27000,  -3.14000,   0.43000,   0.38000,  -5.13000,   0.71000,  -0.04000,   0.30000,  -0.26000,  -0.04000,   0.30000,  -0.26000,  -1.22000,   5.40000,  -4.80000,  18.30000, -27.20000, -14.43000,  14.40000,  35.99000, 108.81000,   8.89000,   7.85000,  -0.30000,   0.53000,   3.75000,  -8.84000,  51.01000,  -0.00000,  41.58000,  -4.46000,  -0.00000,   7.42000,   4.47000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  19.83000,   0.00000,  -0.00000,  19.83000,   0.00000,  -0.00000,  19.83000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.49000,   0.00000,  -0.00000,  21.49000,   0.00000,  -0.00000,  21.49000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  22.22000,   0.00000,  -0.00000,  22.22000,   0.00000,  -0.00000,  22.22000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  19.11000,   0.00000,  -0.00000,  19.11000,   0.00000,  -0.00000,  19.11000,  14.27000, -36.12000,   2.33000, -45.18000,  39.63000,-121.35000,  -6.49000, -13.14000,   2.44000,  -5.53000, -10.77000,   9.85000, -40.64000,  -0.00000, -55.11000,  -1.32000,  -0.00000,  -9.97000,  -2.85000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.25000,   0.00000,  -0.00000, -16.25000,   0.00000,  -0.00000, -16.25000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  -9.50000,   0.00000,  -0.00000,  -9.50000,   0.00000,  -0.00000,  -9.50000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -15.94000,   0.00000,  -0.00000, -15.94000,   0.00000,  -0.00000, -15.94000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.55000,   0.00000,  -0.00000,  -9.55000,   0.00000,  -0.00000,  -9.55000
   0.23800, -61.22000,   2.61000,  -0.17000,   8.34000,   0.92000,  -0.78000,   4.15000,  -0.32000,   1.03000,   6.64000,  -2.21000,  -0.02000,  11.63000,  -0.08000,  -2.28000,   7.75000,  -0.55000,  -0.09000,  -2.28000,  -2.06000,   1.89000,   1.17000, -12.57000,   1.65000,   0.27000,  -3.14000,   0.43000,   0.38000,  -5.13000,   0.71000,  -0.04000,   0.30000,  -0.26000,  -0.04000,   0.30000,  -0.26000,  -1.22000,   5.40000,  -4.78000,  18.33000, -27.13000, -14.35000,  14.36000,  36.04000, 108.77000,   8.83000,   7.90000,  -0.29000,   0.48000,   3.72000,  -8.82000,  51.01000,  -0.00000,  41.56000,  -4.46000,  -0.00000,   7.41000,   4.48000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  19.80000,   0.00000,  -0.00000,  19.80000,   0.00000,  -0.00000,  19.80000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.61000,   0.00000,  -0.00000,  21.61000,   0.00000,  -0.00000,  21.61000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  22.14000,   0.00000,  -0.00000,  22.14000,   0.00000,  -0.00000,  22.14000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  19.01000,   0.00000,  -0.00000,  19.01000,   0.00000,  -0.00000,  19.01000,  14.27000, -36.12000,   2.33000, -45.18000,  39.69000,-121.34000,  -6.46000, -13.21000,   2.43000,  -5.56000, -10.89000,   9.90000, -40.64000,  -0.00000, -55.21000,  -1.32000,  -0.00000, -10.06000,  -2.86000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.32000,   0.00000,  -0.00000, -16.32000,   0.00000,  -0.00000, -16.32000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  -9.57000,   0.00000,  -0.00000,  -9.57000,   0.00000,  -0.00000,  -9.57000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -16.02000,   0.00000,  -0.00000, -16.02000,   0.00000,  -0.00000, -16.02000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.55000,   0.00000,  -0.00000,  -9.55000,   0.00000,  -0.00000,  -9.55000
   0.25500, -61.21000,   2.62000,  -0.19000,   8.32000,   0.91000,  -0.77000,   4.14000,  -0.32000,   1.01000,   6.66000,  -2.22000,  -0.01000,  11.58000,  -0.08000,  -2.31000,   7.84000,  -0.56000,  -0.08000,  -2.31000,  -2.06000,   1.91000,   1.15000, -12.58000,   1.66000,   0.26000,  -3.14000,   0.44000,   0.37000,  -5.14000,   0.72000,  -0.04000,   0.30000,  -0.26000,  -0.04000,   0.30000,  -0.26000,  -1.22000,   5.39000,  -4.77000,  18.37000, -27.10000, -14.35000,  14.28000,  36.15000, 108.76000,   8.75000,   7.96000,  -0.25000,   0.44000,   3.69000,  -8.83000,  51.02000,  -0.00000,  41.55000,  -4.45000,  -0.00000,   7.39000,   4.49000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  19.76000,   0.00000,  -0.00000,  19.76000,   0.00000,  -0.00000,  19.76000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.61000,   0.00000,  -0.00000,  21.61000,   0.00000,  -0.00000,  21.61000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  22.08000,   0.00000,  -0.00000,  22.08000,   0.00000,  -0.00000,  22.08000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  18.90000,   0.00000,  -0.00000,  18.90000,   0.00000,  -0.00000,  18.90000,  14.27000, -36.12000,   2.32000, -45.20000,  39.77000,-121.38000,  -6.45000, -13.22000,   2.44000,  -5.58000, -11.05000,   9.93000, -40.63000,  -0.00000, -55.29000,  -1.30000,  -0.00000, -10.15000,  -2.87000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.37000,   0.00000,  -0.00000, -16.37000,   0.00000,  -0.00000, -16.37000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  -9.63000,   0.00000,  -0.00000,  -9.63000,   0.00000,  -0.00000,  -9.63000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -16.08000,   0.00000,  -0.00000, -16.08000,   0.00000,  -0.00000, -16.08000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.53000,   0.00000,  -0.00000,  -9.53000,   0.00000,  -0.00000,  -9.53000
   0.27200, -61.18000,   2.62000,  -0.20000,   8.32000,   0.93000,  -0.78000,   4.21000,  -0.35000,   0.94000,   6.57000,  -2.23000,   0.06000,  11.51000,  -0.08000,  -2.33000,   7.92000,  -0.57000,  -0.08000,  -2.35000,  -2.06000,   1.94000,   1.17000, -12.63000,   1.67000,   0.27000,  -3.15000,   0.44000,   0.38000,  -5.16000,   0.72000,  -0.04000,   0.31000,  -0.26000,  -0.05000,   0.31000,  -0.26000,  -1.26000,   5.46000,  -4.78000,  18.33000, -26.99000, -14.31000,  14.18000,  36.22000, 108.67000,   8.69000,   7.98000,  -0.19000,   0.40000,   3.62000,  -8.85000,  51.01000,  -0.00000,  41.53000,  -4.45000,  -0.00000,   7.38000,   4.53000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  19.73000,   0.00000,  -0.00000,  19.73000,   0.00000,  -0.00000,  19.73000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.60000,   0.00000,  -0.00000,  21.60000,   0.00000,  -0.00000,  21.60000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  22.09000,   0.00000,  -0.00000,  22.09000,   0.00000,  -0.00000,  22.09000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  18.81000,   0.00000,  -0.00000,  18.81000,   0.00000,  -0.00000,  18.81000,  14.29000, -36.06000,   2.39000, -45.28000,  39.79000,-121.47000,  -6.42000, -13.19000,   2.39000,  -5.37000, -11.44000,   9.97000, -40.62000,  -0.00000, -55.44000,  -1.28000,  -0.00000, -10.30000,  -2.89000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.40000,   0.00000,  -0.00000, -16.40000,   0.00000,  -0.00000, -16.40000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  -9.68000,   0.00000,  -0.00000,  -9.68000,   0.00000,  -0.00000,  -9.68000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -16.13000,   0.00000,  -0.00000, -16.13000,   0.00000,  -0.00000, -16.13000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.47000,   0.00000,  -0.00000,  -9.47000,   0.00000,  -0.00000,  -9.47000
   0.28900, -61.13000,   2.63000,  -0.22000,   8.33000,   0.91000,  -0.79000,   4.15000,  -0.34000,   0.94000,   6.59000,  -2.24000,   0.09000,  11.43000,  -0.09000,  -2.34000,   8.01000,  -0.57000,  -0.09000,  -2.37000,  -2.06000,   1.97000,   1.18000, -12.66000,   1.68000,   0.27000,  -3.16000,   0.44000,   0.38000,  -5.17000,   0.73000,  -0.04000,   0.31000,  -0.26000,  -0.05000,   0.31000,  -0.26000,  -1.31000,   5.54000,  -4.81000,  18.26000, -26.87000, -14.30000,  14.11000,  36.26000, 108.61000,   8.63000,   7.93000,  -0.15000,   0.37000,   3.57000,  -8.85000,  51.01000,  -0.00000,  41.52000,  -4.45000,  -0.00000,   7.36000,   4.54000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  19.70000,   0.00000,  -0.00000,  19.70000,   0.00000,  -0.00000,  19.70000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.61000,   0.00000,  -0.00000,  21.61000,   0.00000,  -0.00000,  21.61000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  22.10000,   0.00000,  -0.00000,  22.10000,   0.00000,  -0.00000,  22.10000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  18.73000,   0.00000,  -0.00000,  18.73000,   0.00000,  -0.00000,  18.73000,  14.30000, -35.99000,   2.44000, -45.29000,  39.77000,-121.49000,  -6.33000, -13.18000,   2.33000,  -5.38000, -11.51000,  10.01000, -40.59000,  -0.00000, -55.50000,  -1.23000,  -0.00000, -10.35000,  -2.92000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.42000,   0.00000,  -0.00000, -16.42000,   0.00000,  -0.00000, -16.42000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  -9.70000,   0.00000,  -0.00000,  -9.70000,   0.00000,  -0.00000,  -9.70000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -16.15000,   0.00000,  -0.00000, -16.15000,   0.00000,  -0.00000, -16.15000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.48000,   0.00000,  -0.00000,  -9.48000,   0.00000,  -0.00000,  -9.48000
   0.30600, -61.10000,   2.63000,  -0.22000,   8.41000,   0.89000,  -0.89000,   4.05000,  -0.32000,   1.02000,   6.57000,  -2.24000,   0.12000,  11.38000,  -0.09000,  -2.37000,   8.07000,  -0.55000,  -0.08000,  -2.38000,  -2.07000,   2.00000,   1.20000, -12.62000,   1.70000,   0.27000,  -3.15000,   0.45000,   0.39000,  -5.15000,   0.74000,  -0.05000,   0.31000,  -0.26000,  -0.05000,   0.31000,  -0.26000,  -1.36000,   5.54000,  -4.83000,  18.21000, -26.84000, -14.36000,  14.09000,  36.29000, 108.57000,   8.58000,   7.82000,  -0.13000,   0.52000,   3.73000,  -8.87000,  51.01000,  -0.00000,  41.47000,  -4.46000,  -0.00000,   7.31000,   4.49000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  19.68000,   0.00000,  -0.00000,  19.68000,   0.00000,  -0.00000,  19.68000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.63000,   0.00000,  -0.00000,  21.63000,   0.00000,  -0.00000,  21.63000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  22.16000,   0.00000,  -0.00000,  22.16000,   0.00000,  -0.00000,  22.16000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  18.62000,   0.00000,  -0.00000,  18.62000,   0.00000,  -0.00000,  18.62000,  14.55000, -35.88000,   2.42000, -45.42000,  39.56000,-121.49000,  -6.25000, -13.17000,   2.30000,  -5.37000, -11.57000,  10.00000, -40.59000,  -0.00000, -55.55000,  -1.22000,  -0.00000, -10.40000,  -2.80000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.43000,   0.00000,  -0.00000, -16.43000,   0.00000,  -0.00000, -16.43000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  -9.72000,   0.00000,  -0.00000,  -9.72000,   0.00000,  -0.00000,  -9.72000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -16.16000,   0.00000,  -0.00000, -16.16000,   0.00000,  -0.00000, -16.16000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.49000,   0.00000,  -0.00000,  -9.49000,   0.00000,  -0.00000,  -9.49000
   0.32300, -61.05000,   2.62000,  -0.23000,   8.39000,   0.89000,  -0.91000,   4.06000,  -0.29000,   1.04000,   6.54000,  -2.26000,   0.14000,  11.37000,  -0.09000,  -2.39000,   8.07000,  -0.53000,  -0.09000,  -2.39000,  -2.08000,   2.03000,   1.20000, -12.60000,   1.71000,   0.27000,  -3.14000,   0.45000,   0.39000,  -5.14000,   0.74000,  -0.05000,   0.31000,  -0.26000,  -0.05000,   0.31000,  -0.26000,  -1.40000,   5.56000,  -4.81000,  18.15000, -26.80000, -14.40000,  14.06000,  36.32000, 108.53000,   8.55000,   7.66000,  -0.10000,   0.66000,   3.93000,  -8.88000,  51.01000,  -0.00000,  41.39000,  -4.47000,  -0.00000,   7.23000,   4.49000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  19.64000,   0.00000,  -0.00000,  19.64000,   0.00000,  -0.00000,  19.64000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.63000,   0.00000,  -0.00000,  21.63000,   0.00000,  -0.00000,  21.63000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  22.15000,   0.00000,  -0.00000,  22.15000,   0.00000,  -0.00000,  22.15000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  18.49000,   0.00000,  -0.00000,  18.49000,   0.00000,  -0.00000,  18.49000,  14.63000, -35.87000,   2.42000, -45.46000,  39.52000,-121.54000,  -6.18000, -13.18000,   2.30000,  -5.36000, -11.63000,   9.98000, -40.58000,  -0.00000, -55.59000,  -1.21000,  -0.00000, -10.45000,  -2.79000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.44000,   0.00000,  -0.00000, -16.44000,   0.00000,  -0.00000, -16.44000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  -9.73000,   0.00000,  -0.00000,  -9.73000,   0.00000,  -0.00000,  -9.73000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -16.17000,   0.00000,  -0.00000, -16.17000,   0.00000,  -0.00000, -16.17000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.49000,   0.00000,  -0.00000,  -9.49000,   0.00000,  -0.00000,  -9.49000
